ID	Gene Name	Species	KEGG_PATHWAY
HTT	huntingtin(HTT)	Homo sapiens	hsa05016:Huntington's disease,
HYI	hydroxypyruvate isomerase (putative)(HYI)	Homo sapiens	hsa00630:Glyoxylate and dicarboxylate metabolism,hsa01100:Metabolic pathways,
HCN2	hyperpolarization activated cyclic nucleotide gated potassium channel 2(HCN2)	Homo sapiens	hsa04024:cAMP signaling pathway,
HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4(HCN4)	Homo sapiens	hsa04024:cAMP signaling pathway,
HIF1A	hypoxia inducible factor 1 alpha subunit(HIF1A)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05211:Renal cell carcinoma,hsa05230:Central carbon metabolism in cancer,hsa05231:Choline metabolism in cancer,
ID1	inhibitor of DNA binding 1, HLH protein(ID1)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
ID2	inhibitor of DNA binding 2, HLH protein(ID2)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05202:Transcriptional misregulation in cancer,
ID3	inhibitor of DNA binding 3, HLH protein(ID3)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
ID4	inhibitor of DNA binding 4, HLH protein(ID4)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta(IKBKB)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04062:Chemokine signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04068:FoxO signaling pathway,hsa04150:mTOR signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04668:TNF signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04910:Insulin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04930:Type II diabetes mellitus,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05131:Shigellosis,hsa05142:Chagas disease (American trypanosomiasis),hsa05145:Toxoplasmosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05164:Influenza A,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05206:MicroRNAs in cancer,hsa05212:Pancreatic cancer,hsa05215:Prostate cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05222:Small cell lung cancer,
IKBKG	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma(IKBKG)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04062:Chemokine signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04668:TNF signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05131:Shigellosis,hsa05142:Chagas disease (American trypanosomiasis),hsa05145:Toxoplasmosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05212:Pancreatic cancer,hsa05215:Prostate cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05222:Small cell lung cancer,hsa05340:Primary immunodeficiency,
IMMP1L	inner mitochondrial membrane peptidase subunit 1(IMMP1L)	Homo sapiens	hsa03060:Protein export,
IMMP2L	inner mitochondrial membrane peptidase subunit 2(IMMP2L)	Homo sapiens	hsa03060:Protein export,
INPP5B	inositol polyphosphate-5-phosphatase B(INPP5B)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,
IFIT1	interferon induced protein with tetratricopeptide repeats 1(IFIT1)	Homo sapiens	hsa05160:Hepatitis C,hsa05168:Herpes simplex infection,
IRF1	interferon regulatory factor 1(IRF1)	Homo sapiens	hsa04917:Prolactin signaling pathway,hsa05133:Pertussis,hsa05160:Hepatitis C,
IRF8	interferon regulatory factor 8(IRF8)	Homo sapiens	hsa05133:Pertussis,
IRAK4	interleukin 1 receptor associated kinase 4(IRAK4)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa05133:Pertussis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05145:Toxoplasmosis,hsa05152:Tuberculosis,hsa05162:Measles,hsa05164:Influenza A,
IL33	interleukin 33(IL33)	Homo sapiens	hsa04623:Cytosolic DNA-sensing pathway,hsa05164:Influenza A,
JMJD1C	jumonji domain containing 1C(JMJD1C)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
KPNA1	karyopherin subunit alpha 1(KPNA1)	Homo sapiens	hsa05164:Influenza A,
KLHL9	kelch like family member 9(KLHL9)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
KIF23	kinesin family member 23(KIF23)	Homo sapiens	hsa05206:MicroRNAs in cancer,
KIF5C	kinesin family member 5C(KIF5C)	Homo sapiens	hsa04144:Endocytosis,hsa04728:Dopaminergic synapse,
KLC1	kinesin light chain 1(KLC1)	Homo sapiens	hsa05132:Salmonella infection,
LAMA4	laminin subunit alpha 4(LAMA4)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05143:African trypanosomiasis,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LSG1	large 60S subunit nuclear export GTPase 1(LSG1)	Homo sapiens	hsa03008:Ribosome biogenesis in eukaryotes,
LATS2	large tumor suppressor kinase 2(LATS2)	Homo sapiens	hsa04390:Hippo signaling pathway,
LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5(LAMTOR5)	Homo sapiens	hsa05161:Hepatitis B,
LRAT	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)(LRAT)	Homo sapiens	hsa00830:Retinol metabolism,hsa04977:Vitamin digestion and absorption,
LMAN1	lectin, mannose binding 1(LMAN1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
LNPEP	leucyl and cystinyl aminopeptidase(LNPEP)	Homo sapiens	hsa04614:Renin-angiotensin system,
LITAF	lipopolysaccharide induced TNF factor(LITAF)	Homo sapiens	hsa04142:Lysosome,
LSP1	lymphocyte-specific protein 1(LSP1)	Homo sapiens	hsa05152:Tuberculosis,
LEF1	lymphoid enhancer binding factor 1(LEF1)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04520:Adherens junction,hsa04916:Melanogenesis,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05213:Endometrial cancer,hsa05215:Prostate cancer,hsa05216:Thyroid cancer,hsa05217:Basal cell carcinoma,hsa05221:Acute myeloid leukemia,hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),
KMT2A	lysine methyltransferase 2A(KMT2A)	Homo sapiens	hsa00310:Lysine degradation,hsa05202:Transcriptional misregulation in cancer,
KMT2C	lysine methyltransferase 2C(KMT2C)	Homo sapiens	hsa00310:Lysine degradation,
KMT2D	lysine methyltransferase 2D(KMT2D)	Homo sapiens	hsa00310:Lysine degradation,
LPCAT1	lysophosphatidylcholine acyltransferase 1(LPCAT1)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,
MAN1A1	mannosidase alpha class 1A member 1(MAN1A1)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,hsa04141:Protein processing in endoplasmic reticulum,
MAN1A2	mannosidase alpha class 1A member 2(MAN1A2)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,hsa04141:Protein processing in endoplasmic reticulum,
MAN1C1	mannosidase alpha class 1C member 1(MAN1C1)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,hsa04141:Protein processing in endoplasmic reticulum,
MAN2A2	mannosidase alpha class 2A member 2(MAN2A2)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MAN2B1	mannosidase alpha class 2B member 1(MAN2B1)	Homo sapiens	hsa00511:Other glycan degradation,hsa04142:Lysosome,
MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase(MGAT1)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MAML1	mastermind like transcriptional coactivator 1(MAML1)	Homo sapiens	hsa04330:Notch signaling pathway,
MAML3	mastermind like transcriptional coactivator 3(MAML3)	Homo sapiens	hsa04330:Notch signaling pathway,
MITF	melanogenesis associated transcription factor(MITF)	Homo sapiens	hsa04380:Osteoclast differentiation,hsa04916:Melanogenesis,hsa05200:Pathways in cancer,hsa05218:Melanoma,
MBOAT7	membrane bound O-acyltransferase domain containing 7(MBOAT7)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,
MBTPS1	membrane bound transcription factor peptidase, site 1(MBTPS1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
MBTPS2	membrane bound transcription factor peptidase, site 2(MBTPS2)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
MEN1	menin 1(MEN1)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
MGEA5	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)	Homo sapiens	hsa04931:Insulin resistance,
MRI1	methylthioribose-1-phosphate isomerase 1(MRI1)	Homo sapiens	hsa00270:Cysteine and methionine metabolism,hsa01100:Metabolic pathways,
MCRS1	microspherule protein 1(MCRS1)	Homo sapiens	hsa05168:Herpes simplex infection,
MRPL18	mitochondrial ribosomal protein L18(MRPL18)	Homo sapiens	hsa03010:Ribosome,
MRPL22	mitochondrial ribosomal protein L22(MRPL22)	Homo sapiens	hsa03010:Ribosome,
MRPL9	mitochondrial ribosomal protein L9(MRPL9)	Homo sapiens	hsa03010:Ribosome,
MRPS12	mitochondrial ribosomal protein S12(MRPS12)	Homo sapiens	hsa03010:Ribosome,
MAP3K8	mitogen-activated protein kinase kinase kinase 8(MAP3K8)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa04660:T cell receptor signaling pathway,hsa04668:TNF signaling pathway,
MLKL	mixed lineage kinase domain like(MLKL)	Homo sapiens	hsa04668:TNF signaling pathway,
MSX1	msh homeobox 1(MSX1)	Homo sapiens	hsa05166:HTLV-I infection,
MSX2	msh homeobox 2(MSX2)	Homo sapiens	hsa05166:HTLV-I infection,
MSI2	musashi RNA binding protein 2(MSI2)	Homo sapiens	hsa03015:mRNA surveillance pathway,
MEF2A	myocyte enhancer factor 2A(MEF2A)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,
MEF2C	myocyte enhancer factor 2C(MEF2C)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05202:Transcriptional misregulation in cancer,
MEF2D	myocyte enhancer factor 2D(MEF2D)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,
MYF5	myogenic factor 5(MYF5)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
MYH7	myosin heavy chain 7(MYH7)	Homo sapiens	hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04530:Tight junction,hsa05416:Viral myocarditis,
MTMR3	myotubularin related protein 3(MTMR3)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,
NEIL2	nei like DNA glycosylase 2(NEIL2)	Homo sapiens	hsa03410:Base excision repair,
NTNG1	netrin G1(NTNG1)	Homo sapiens	hsa04360:Axon guidance,hsa04514:Cell adhesion molecules (CAMs),
NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase(NEDD4)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04144:Endocytosis,hsa05169:Epstein-Barr virus infection,
NRG3	neuregulin 3(NRG3)	Homo sapiens	hsa04012:ErbB signaling pathway,
NRAS	neuroblastoma RAS viral oncogene homolog(NRAS)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04012:ErbB signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04062:Chemokine signaling pathway,hsa04068:FoxO signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04360:Axon guidance,hsa04370:VEGF signaling pathway,hsa04530:Tight junction,hsa04540:Gap junction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04720:Long-term potentiation,hsa04722:Neurotrophin signaling pathway,hsa04725:Cholinergic synapse,hsa04726:Serotonergic synapse,hsa04730:Long-term depression,hsa04810:Regulation of actin cytoskeleton,hsa04910:Insulin signaling pathway,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04917:Prolactin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05034:Alcoholism,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05211:Renal cell carcinoma,hsa05213:Endometrial cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05216:Thyroid cancer,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05223:Non-small cell lung cancer,hsa05230:Central carbon metabolism in cancer,hsa05231:Choline metabolism in cancer,
NFASC	neurofascin(NFASC)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
NF2	neurofibromin 2(NF2)	Homo sapiens	hsa04390:Hippo signaling pathway,
NEUROG1	neurogenin 1(NEUROG1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
NPAS2	neuronal PAS domain protein 2(NPAS2)	Homo sapiens	hsa04710:Circadian rhythm,
NEUROD1	neuronal differentiation 1(NEUROD1)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,
NBN	nibrin(NBN)	Homo sapiens	hsa03440:Homologous recombination,
NMRK2	nicotinamide riboside kinase 2(NMRK2)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,
NOG	noggin(NOG)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
NOTCH1	notch 1(NOTCH1)	Homo sapiens	hsa04320:Dorso-ventral axis formation,hsa04330:Notch signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05206:MicroRNAs in cancer,
NOTCH4	notch 4(NOTCH4)	Homo sapiens	hsa04320:Dorso-ventral axis formation,hsa04330:Notch signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05206:MicroRNAs in cancer,
NFKB1	nuclear factor kappa B subunit 1(NFKB1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04024:cAMP signaling pathway,hsa04062:Chemokine signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04668:TNF signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05030:Cocaine addiction,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05131:Shigellosis,hsa05132:Salmonella infection,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,hsa05212:Pancreatic cancer,hsa05215:Prostate cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05222:Small cell lung cancer,hsa05321:Inflammatory bowel disease (IBD),
NFKB2	nuclear factor kappa B subunit 2(NFKB2)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04380:Osteoclast differentiation,hsa05134:Legionellosis,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,
NFATC1	nuclear factor of activated T-cells 1(NFATC1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04310:Wnt signaling pathway,hsa04380:Osteoclast differentiation,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05321:Inflammatory bowel disease (IBD),
NFATC2	nuclear factor of activated T-cells 2(NFATC2)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04310:Wnt signaling pathway,hsa04360:Axon guidance,hsa04370:VEGF signaling pathway,hsa04380:Osteoclast differentiation,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,
NFE2L2	nuclear factor, erythroid 2 like 2(NFE2L2)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
NUPR1	nuclear protein 1, transcriptional regulator(NUPR1)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
NSD1	nuclear receptor binding SET domain protein 1(NSD1)	Homo sapiens	hsa00310:Lysine degradation,
NCOA1	nuclear receptor coactivator 1(NCOA1)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,
NCOA2	nuclear receptor coactivator 2(NCOA2)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,
NCOA4	nuclear receptor coactivator 4(NCOA4)	Homo sapiens	hsa05200:Pathways in cancer,hsa05216:Thyroid cancer,
NCOR1	nuclear receptor corepressor 1(NCOR1)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,hsa05202:Transcriptional misregulation in cancer,
NR0B2	nuclear receptor subfamily 0 group B member 2(NR0B2)	Homo sapiens	hsa04976:Bile secretion,
NR1H2	nuclear receptor subfamily 1 group H member 2(NR1H2)	Homo sapiens	hsa04931:Insulin resistance,
NR1H3	nuclear receptor subfamily 1 group H member 3(NR1H3)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05160:Hepatitis C,
NR1H4	nuclear receptor subfamily 1 group H member 4(NR1H4)	Homo sapiens	hsa04976:Bile secretion,
NR3C1	nuclear receptor subfamily 3 group C member 1(NR3C1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,
NR3C2	nuclear receptor subfamily 3 group C member 2(NR3C2)	Homo sapiens	hsa04960:Aldosterone-regulated sodium reabsorption,
NR4A1	nuclear receptor subfamily 4 group A member 1(NR4A1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04925:Aldosterone synthesis and secretion,
NR4A2	nuclear receptor subfamily 4 group A member 2(NR4A2)	Homo sapiens	hsa04925:Aldosterone synthesis and secretion,
NR4A3	nuclear receptor subfamily 4 group A member 3(NR4A3)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
NR5A2	nuclear receptor subfamily 5 group A member 2(NR5A2)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,
NRF1	nuclear respiratory factor 1(NRF1)	Homo sapiens	hsa05016:Huntington's disease,
NFYA	nuclear transcription factor Y subunit alpha(NFYA)	Homo sapiens	hsa04612:Antigen processing and presentation,hsa05152:Tuberculosis,
NFYB	nuclear transcription factor Y subunit beta(NFYB)	Homo sapiens	hsa04612:Antigen processing and presentation,hsa05152:Tuberculosis,hsa05166:HTLV-I infection,
NFYC	nuclear transcription factor Y subunit gamma(NFYC)	Homo sapiens	hsa04612:Antigen processing and presentation,hsa05152:Tuberculosis,
NUP62	nucleoporin 62(NUP62)	Homo sapiens	hsa03013:RNA transport,
ONECUT1	one cut homeobox 1(ONECUT1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04950:Maturity onset diabetes of the young,
PAX5	paired box 5(PAX5)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
PAX6	paired box 6(PAX6)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04950:Maturity onset diabetes of the young,
PAX8	paired box 8(PAX8)	Homo sapiens	hsa04918:Thyroid hormone synthesis,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05216:Thyroid cancer,
PANK1	pantothenate kinase 1(PANK1)	Homo sapiens	hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,
PANK2	pantothenate kinase 2(PANK2)	Homo sapiens	hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,
PANK3	pantothenate kinase 3(PANK3)	Homo sapiens	hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,
PANK4	pantothenate kinase 4(PANK4)	Homo sapiens	hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,
PRCC	papillary renal cell carcinoma (translocation-associated)(PRCC)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
PNPLA2	patatin like phospholipase domain containing 2(PNPLA2)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa04923:Regulation of lipolysis in adipocytes,
PTCH1	patched 1(PTCH1)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04340:Hedgehog signaling pathway,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
PPIE	peptidylprolyl isomerase E(PPIE)	Homo sapiens	hsa03040:Spliceosome,
PER1	period circadian clock 1(PER1)	Homo sapiens	hsa04710:Circadian rhythm,hsa04713:Circadian entrainment,hsa05168:Herpes simplex infection,
PER3	period circadian clock 3(PER3)	Homo sapiens	hsa04710:Circadian rhythm,hsa04713:Circadian entrainment,hsa05168:Herpes simplex infection,
PXMP2	peroxisomal membrane protein 2(PXMP2)	Homo sapiens	hsa04146:Peroxisome,
PXMP4	peroxisomal membrane protein 4(PXMP4)	Homo sapiens	hsa04146:Peroxisome,
PPARA	peroxisome proliferator activated receptor alpha(PPARA)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04024:cAMP signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05160:Hepatitis C,
PPARD	peroxisome proliferator activated receptor delta(PPARD)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04310:Wnt signaling pathway,hsa05200:Pathways in cancer,hsa05221:Acute myeloid leukemia,
PPARG	peroxisome proliferator activated receptor gamma(PPARG)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04152:AMPK signaling pathway,hsa04380:Osteoclast differentiation,hsa05016:Huntington's disease,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05216:Thyroid cancer,
PAH	phenylalanine hydroxylase(PAH)	Homo sapiens	hsa00360:Phenylalanine metabolism,hsa00400:Phenylalanine, tyrosine and tryptophan biosynthesis,hsa01100:Metabolic pathways,hsa01230:Biosynthesis of amino acids,
PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z(PIGZ)	Homo sapiens	hsa00563:Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,
PLA2G15	phospholipase A2 group XV(PLA2G15)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa04142:Lysosome,
PLD3	phospholipase D family member 3(PLD3)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,
PMVK	phosphomevalonate kinase(PMVK)	Homo sapiens	hsa00900:Terpenoid backbone biosynthesis,hsa01100:Metabolic pathways,hsa04146:Peroxisome,
PHAX	phosphorylated adaptor for RNA export(PHAX)	Homo sapiens	hsa03013:RNA transport,
PTTG1	pituitary tumor-transforming 1(PTTG1)	Homo sapiens	hsa04110:Cell cycle,hsa04114:Oocyte meiosis,hsa05166:HTLV-I infection,
PIWIL1	piwi like RNA-mediated gene silencing 1(PIWIL1)	Homo sapiens	hsa04320:Dorso-ventral axis formation,
PIWIL4	piwi like RNA-mediated gene silencing 4(PIWIL4)	Homo sapiens	hsa04320:Dorso-ventral axis formation,
PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3(PAFAH1B3)	Homo sapiens	hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,
PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1(PAFAH1B1)	Homo sapiens	hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,
PSD3	pleckstrin and Sec7 domain containing 3(PSD3)	Homo sapiens	hsa04144:Endocytosis,
PLXNA2	plexin A2(PLXNA2)	Homo sapiens	hsa04360:Axon guidance,
PLK3	polo like kinase 3(PLK3)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa05152:Tuberculosis,
PAPOLG	poly(A) polymerase gamma(PAPOLG)	Homo sapiens	hsa03015:mRNA surveillance pathway,
PARP1	poly(ADP-ribose) polymerase 1(PARP1)	Homo sapiens	hsa03410:Base excision repair,
